brand	car_length	car_width	car_height	轴距	前轮距	后轮距
哈弗H8	4820	1975	1794	2915	1647	1649
哈弗H8	4820	1975	1794	2915	1647	1649
哈弗H9	4856	1926	1900	2800	1610	1610
哈弗H9	4856	1926	1900	2800	1610	1610
哈弗H9	4856	1926	1900	2800	1610	1610
哈弗H9	4856	1926	1900	2800	1610	1610
哈弗H9	4856	1926	1900	2800	1610	1610
哈弗H9	4856	1926	1900	2800	1610	1610
哈弗H9	4856	1926	1900	2800	1610	1610
哈弗H9	4856	1926	1900	2800	1610	1610
哈弗H9	4856	1926	1900	2800	1610	1610
哈弗H9	4856	1926	1900	2800	1610	1610
哈弗H9	4856	1926	1900	2800	1610	1610
哈弗M6	4649	1830	1705	2680	-	-
哈弗M6	4649	1830	1705	2680	-	-
哈弗M6	4649	1830	1705	2680	-	-
哈弗M6	4649	1830	1705	2680	-	-
哈弗M6	4649	1830	1705	2680	-	-
哈飞小霸王	3948	1525	1855	2470	1300	1310
哈飞小霸王	3948	1525	1855	2470	1300	1310
哥瑞	4495	1705	1477	2600	1482	1480
哥瑞	4495	1705	1477	2600	1482	1480
哥瑞	4495	1705	1477	2600	1482	1480
哥瑞	4495	1705	1477	2600	1482	1480
哥瑞	4495	1705	1477	2600	1476	1474
唐	4815	1875	1725	2720	1590	1565
唐	4815	1875	1725	2720	1590	1565
唐	4815	1875	1725	2720	1590	1565
唯雅诺	4993	1901	1937	3200	-	-
嘉华(进口)	5115	1985	1805	3060	-	-
嘉华(进口)	5115	1985	1805	3060	-	-
嘉华(进口)	5115	1985	1805	3060	-	-
嘉华(进口)	5115	1985	1805	3060	-	-
嘉华(进口)	5115	1985	1805	3060	-	-
嘉华(进口)	5115	1985	1805	3060	-	-
嘉华(进口)	5115	1985	1805	3060	-	-
嘉华(进口)	5115	1985	1805	3060	-	-
嘉华(进口)	5115	1985	1805	3060	-	-
嘉华	4930	1895	1760	2910	1635	1610
嘉华	4930	1895	1760	2910	1635	1610
嘉华	4930	1895	1760	2910	1635	1610
嘉华	4930	1895	1760	2910	1635	1610
嘉华	4930	1895	1760	2910	1635	1610
嘉华	4930	1895	1760	2910	1635	1610
嘉年华	3980	1722	1470	2495	-	-
嘉誉	4574	1704	1845	2825	1480	1466
嘉誉	4574	1704	1845	2825	1480	1466
嘉誉	4574	1704	1845	2825	1480	1466
嘉誉	4574	1704	1845	2825	1480	1466
嘉誉	4574	1704	1845	2825	1480	1466
嘉誉	4574	1704	1845	2825	1480	1466
嘉誉	4574	1704	1845	2825	1480	1466
嘉誉	4574	1704	1845	2825	1480	1466
嘉誉	4574	1704	1845	2825	1480	1466
嘉誉	4574	1704	1845	2825	1480	1466
嘉誉	4574	1704	1845	2825	1480	1466
嘉誉	4574	1704	1845	2825	1480	1466
嘉路	4870	1880	1420	2720	1590	1600
图雅诺	5065	2000	2445	2933	1740	1704
图雅诺	5990	2000	2445	3750	1740	1704
图雅诺	5065	2000	2445	2933	1740	1704
图雅诺	5990	2000	2445	3750	1740	1704
图雅诺	5015	2000	2430	2933	1740	1704
图雅诺	5990	2000	2415	3750	1740	1704
图雅诺	5015	2000	2430	2933	1740	1704
图雅诺	5990	2000	2415	3750	1740	1704
图雅诺	5990	2000	2415	3750	1740	1704
图雅诺	5065	2000	2640	3750	1740	1704
图雅诺EV	5990	2000	2440	-	-	-
圣达菲	4426	1862	1709	2660	1585	1586
圣达菲	4426	1862	1709	2660	1585	1586
圣达菲	4426	1862	1709	2660	1585	1586
圣达菲	4426	1862	1709	2660	1585	1586
圣达菲	4426	1862	1709	2660	1585	1586
圣达菲	4426	1862	1709	2660	1585	1586
圣达菲	4426	1862	1709	2660	1585	1586
圣达菲5	4426	1862	1683	2660	1585	1586
圣达菲5	4426	1862	1709	2660	1585	1586
圣达菲5	4426	1862	1709	2660	1585	1586
圣达菲5	4426	1862	1709	2660	1585	1586
圣达菲5	4426	1862	1709	2660	1585	1586
圣达菲5	4426	1862	1709	2660	1585	1586
圣达菲5	4426	1862	1709	2660	1585	1586
圣达菲7	4675	1876	1704	2640	1540	1540
圣达菲7	4675	1876	1730	2640	1540	1540
圣达菲7	4675	1876	1730	2640	1540	1540
圣达菲7	4675	1876	1730	2640	1540	1540
圣达菲经典	4500	1820	1730	2620	1540	1540
圣达菲经典	4500	1820	1730	2620	1540	1540
圣达菲经典	4500	1820	1730	2620	1540	1540
埃尔法	4925	1850	1890	3000	1575	1570
埃尔法	4925	1850	1890	3000	1575	1570
埃尔法	4925	1850	1890	3000	1575	1570
埃尔法	4925	1850	1890	3000	1575	1570
城市	5469	1984	1473	2990	1610	1674
城市	8500	1800	1500	-	1610	1674
夏利	3755	1615	1385	2340	1385	1365
夏利	3755	1615	1385	2340	1385	1365
夏利	4090	1615	1385	2340	1385	1365
夏利	4090	1615	1385	2340	1385	1365
夏利	4090	1615	1385	2340	1385	1365
夏利N5	4155	1645	1435	2405	1405	1385
夏利N5	4155	1645	1435	2405	1405	1385
夏利N5	4155	1645	1435	2405	1405	1385
夏利N5	4155	1645	1435	2405	1405	1385
夏利N5	4155	1645	1435	2405	1405	1385
夏利N5	4155	1645	1435	2405	1405	1385
夏利N7	3950	1650	1505	2410	1405	1385
夏利N7	3950	1650	1505	2410	1405	1385
夏利N7	3950	1650	1505	2410	1405	1385
夏利N7	3950	1650	1505	2410	1405	1385
夏利N7	3950	1650	1505	2410	1405	1385
夏朗	4854	1904	1740	2920	-	-
夏朗	4854	1904	1740	2920	-	-
夏朗	4854	1904	1740	2920	-	-
夏朗	4854	1904	1740	2920	-	-
夏朗	4854	1904	1740	2920	-	-
夏朗	4854	1904	1740	2920	-	-
夏朗	4854	1904	1740	2920	-	-
夏朗	4854	1904	1740	2920	-	-
夏朗	4854	1904	1740	2920	-	-
夏朗	4854	1904	1740	2920	-	-
夏朗	4854	1904	1740	2920	-	-
夏朗	4854	1904	1740	2920	-	-
夏朗	4854	1904	1740	2920	-	-
夏朗	4854	1904	1740	2920	-	-
大7 MPV	4845	1876	1768	2910	1605	1605
大7 MPV	4845	1876	1768	2910	1605	1605
大7 MPV	4845	1876	1768	2910	1605	1605
大7 MPV	4845	1876	1768	2910	1605	1605
大7 SUV	4818	1930	1745	2910	1610	1640
大7 SUV	4818	1930	1745	2910	1610	1640
大7 SUV	4818	1930	1745	2910	1610	1640
大7 SUV	4818	1930	1745	2910	1610	1640
大7 SUV	4818	1930	1745	2910	1610	1640
大7 SUV	4818	1930	1745	2910	1610	1640
大众e-up!	3540	1645	1477	2417	-	-
大切诺基 SRT	4846	1954	1749	2914	1669	1661
大切诺基(进口)	4828	1943	1802	2915	1628	1634
大切诺基(进口)	4824	1973	1792	2915	1628	1634
大切诺基(进口)	4828	1943	1792	2915	1628	1634
大切诺基(进口)	4828	1943	1792	2915	1628	1634
大切诺基(进口)	4828	1943	1792	2915	1628	1634
大切诺基(进口)	4828	1943	1792	2915	1628	1634
大切诺基(进口)	4875	1943	1792	2915	1628	1634
大捷龙(进口)	5176	2037	1777	3089	1735	1736
大捷龙	5096	1997	1752	3030	-	-
大捷龙	5096	1997	1752	3030	-	-
大捷龙	5096	1997	1752	3030	-	-
大迈X5	4527	1836	1682	2680	1565	1563
大迈X5	4527	1836	1682	2680	1565	1563
大迈X5	4527	1836	1682	2680	1553	1551
大迈X5	4527	1836	1682	2680	1553	1551
大迈X5	4527	1836	1682	2680	1553	1551
大迈X5	4527	1836	1682	2680	1553	1551
大迈X5	4527	1836	1682	2680	1553	1551
大迈X5	4527	1836	1682	2680	1553	1551
大迈X5	4527	1836	1682	2680	1553	1551
大迈X5	4527	1836	1682	2680	1553	1551
大迈X5	4527	1836	1682	2680	1553	1551
大迈X5	4527	1836	1682	2680	1553	1551
大迈X5	4527	1836	1682	2680	1553	1551
大迈X5	4527	1836	1682	2680	1553	1551
大迈X5	4527	1836	1682	2680	1553	1551
大迈X5	4527	1836	1682	2680	1553	1551
大迈X5	4527	1836	1682	2680	1553	1551
大迈X5	4527	1836	1682	2680	1553	1551
大迈X5	4527	1836	1682	2680	1553	1551
大迈X5	4527	1836	1682	2680	1553	1551
天籁	4891	1830	1490	2775	1585	1585
天籁	4891	1830	1490	2775	1585	1585
天籁	4891	1830	1490	2775	1585	1585
天籁	4891	1830	1490	2775	1585	1585
天籁	4891	1830	1490	2775	1585	1585
天籁	4891	1830	1490	2775	1585	1585
天籁	5016	1830	1490	2900	1585	1585
天籁	5016	1830	1490	2900	1585	1585
天语 SX4	4135	1755	1605	2500	1500	1495
天语 SX4	4135	1755	1605	2500	1500	1495
天语 SX4	4135	1755	1605	2500	1500	1495
天语 SX4	4135	1755	1605	2500	1500	1495
天逸 C5 AIRCROSS	4510	1860	1670	2730	1587	1621
天逸 C5 AIRCROSS	4510	1860	1705	2730	1587	1621
天逸 C5 AIRCROSS	4510	1860	1705	2730	1587	1621
天逸 C5 AIRCROSS	4510	1860	1705	2730	1587	1621
天逸 C5 AIRCROSS	4510	1860	1705	2730	1587	1621
天逸 C5 AIRCROSS	4510	1860	1705	2730	1587	1621
奇瑞A1	3700	1578	1564	2390	1370	1355
奇瑞A1	3700	1578	1564	2390	1370	1355
奇瑞A1	3700	1578	1564	2390	1370	1355
奇瑞A1	3700	1578	1564	2390	1370	1355
奇瑞A1	3700	1578	1564	2390	1370	1355
奇瑞A1	3700	1578	1564	2390	1370	1355
奇瑞A3	4352	1794	1464	2550	1550	1540
奇瑞A3	4352	1794	1464	2550	1550	1540
奇瑞A3	4282	1792	1467	2550	1550	1540
奇瑞A3	4282	1792	1467	2550	1550	1540
奇瑞A5	4552	1750	1483	2600	1505	1505
奇瑞A5	4552	1750	1483	2600	1505	1505
奇瑞A5	4552	1750	1483	2600	1505	1505
奇瑞A5	4552	1750	1483	2600	1505	1505
奇瑞E3	4450	1748	1493	2570	1494	1492
奇瑞E3	4450	1748	1493	2570	1494	1492
奇瑞E3	4450	1748	1493	2570	1494	1492
奇瑞E3	4450	1748	1493	2570	1494	1492
奇瑞E5	4580	1760	1483	2600	1505	1505
奇瑞E5	4580	1760	1483	2600	1505	1505
奇瑞E5	4580	1760	1483	2600	1505	1505
奇瑞E5	4580	1760	1483	2600	1505	1505
奇瑞E5	4580	1760	1483	2600	1505	1505
奇瑞eQ	3564	1620	1527	2340	1390	1365
奇瑞eQ	3564	1620	1527	2340	1390	1365
奇瑞eQ	3564	1620	1527	2340	1390	1365
奇瑞eQ	3564	1620	1527	2340	1390	1365
奇瑞eQ1	3200	1670	1550	2150	1450	1430
奇瑞eQ1	3200	1670	1550	2150	1450	1430
奇瑞eQ1	3200	1670	1550	2150	1450	1430
奇瑞QQ	3564	1620	1527	2340	1390	1365
奇瑞QQ	3564	1620	1527	2340	1390	1365
奇瑞QQ	3564	1620	1527	2340	1390	1365
奇瑞QQ	3564	1620	1527	2340	1390	1365
奇瑞QQ3	3550	1495	1485	2340	1295	1260
奇瑞QQ3	3550	1495	1485	2340	1295	1260
奇瑞QQ3	3550	1495	1485	2340	1295	1260
奇瑞QQ3	3550	1495	1530	2340	1295	1260
奇瑞QQ3	3550	1495	1530	2340	1295	1260
奇瑞QQ3	3550	1495	1530	2340	1295	1260
奇瑞QQ3	3550	1495	1530	2340	1295	1260
奇瑞QQ3	3568	1495	1530	2340	1295	1260
奇瑞QQ3	3568	1495	1530	2340	1295	1260
奇瑞QQ6	3998	1640	1535	2340	1420	1420
奇瑞QQme	3747	1597	1514	2315	1370	1355
奇瑞QQme	3747	1597	1514	2315	1370	1355
奇瑞X1	3866	1622	1638	2330	1382	1368
奇瑞X1	3866	1622	1638	2330	1382	1368
奇瑞X1	3866	1622	1638	2330	1382	1368
奇瑞X1	3866	1622	1638	2330	1382	1368
奇瑞X1	3866	1622	1638	2330	1382	1368
奇骏	4643	1820	1725	2706	1575	1575
奇骏	4675	1820	1722	2706	1575	1570
奇骏	4675	1820	1722	2706	1575	1570
奇骏	4675	1820	1722	2706	1575	1570
奇骏	4675	1820	1722	2706	1575	1570
奇骏	4675	1820	1722	2706	1575	1570
奇骏	4675	1820	1722	2706	1575	1570
奇骏	4675	1820	1722	2706	1575	1570
奇骏	4675	1830	1724	2706	1585	1580
奔奔	3730	1650	1530	2410	1420	1430
奔奔	3730	1650	1530	2410	1420	1430
奔奔	3730	1650	1530	2410	1420	1430
奔奔	3730	1650	1530	2410	1420	1430
奔奔	3730	1650	1530	2410	1420	1430
奔奔	3730	1650	1530	2410	1420	1430
奔奔EV	3730	1650	1530	2410	-	-
奔奔EV	3730	1650	1530	2410	-	-
奔奔EV	3730	1650	1530	2410	-	-
奔奔EV	3730	1650	1530	2410	-	-
奔奔EV	3730	1650	1530	2410	-	-
奔奔EV	3730	1650	1530	2410	-	-
奔奔i	3525	1650	1550	2365	1400	1385
奔奔i	3525	1650	1550	2365	1400	1385
奔奔i	3525	1650	1550	2365	1400	1385
奔奔i	3525	1650	1550	2365	1400	1385
奔奔i	3525	1650	1550	2365	1400	1385
奔奔i	3525	1650	1550	2365	1400	1385
奔奔LOVE	3655	1650	1550	2375	1400	1385
奔奔LOVE	3655	1650	1550	2375	1400	1385
奔奔LOVE	3655	1650	1550	2375	1400	1385
奔奔LOVE	3655	1650	1550	2375	1400	1385
奔奔LOVE	3655	1650	1550	2375	1400	1385
奔奔MINI	3580	1570	1490	2345	1330	1310
奔奔MINI	3580	1570	1490	2345	1330	1310
奔奔MINI	3580	1570	1490	2345	1330	1310
奔奔MINI	3580	1570	1490	2345	1330	1310
奔奔MINI	3580	1570	1490	2345	1330	1310
奔奔MINI	3580	1570	1490	2345	1330	1310
奔奔MINI	3580	1570	1490	2345	1330	1310
奔奔MINI	3580	1570	1490	2345	1330	1310
奔奔MINI	3580	1570	1490	2345	1330	1310
奔腾B30	4625	1790	1500	2630	1530	1520
奔腾B30	4625	1790	1500	2630	1530	1520
奔腾B30	4625	1790	1500	2630	1530	1520
奔腾B30	4625	1790	1500	2630	1530	1520
奔腾B30	4625	1790	1500	2630	1530	1520
奔腾B30	4625	1790	1500	2630	1530	1520
奔腾B30	4625	1790	1500	2630	1530	1520
奔腾B30	4625	1790	1500	2630	1530	1520
奔腾B30	4625	1790	1500	2630	1530	1520
奔腾B50	4695	1795	1460	2725	1560	1560
奔腾B50	4695	1795	1460	2725	1560	1560
奔腾B50	4695	1795	1460	2725	1560	1560
奔腾B50	4695	1795	1460	2725	1560	1560
奔腾B50	4695	1795	1460	2725	1560	1560
奔腾B50	4695	1795	1460	2725	1560	1560
奔腾B50	4695	1795	1460	2725	1560	1560
奔腾B50	4695	1795	1460	2725	1560	1560
奔腾B50	4695	1795	1460	2725	1560	1560
奔腾B50	4695	1795	1460	2725	1560	1560
奔腾B70	4800	1820	1472	2725	1550	1550
奔腾B70	4800	1820	1472	2725	1550	1550
奔腾B70	4800	1820	1472	2725	1550	1550
奔腾B70	4800	1820	1472	2725	1550	1550
奔腾B70	4800	1820	1472	2725	1550	1550
奔腾B70	4800	1820	1472	2725	1550	1550
奔腾B70	4800	1820	1472	2725	1550	1550
奔腾B70	4800	1820	1472	2725	1550	1550
奔腾B70	4800	1820	1472	2725	1550	1550
奔腾B70	4800	1820	1472	2725	1550	1550
奔腾B70	4800	1820	1472	2725	1550	1550
奔腾B70	4800	1820	1472	2725	1550	1550
奔腾B70	4800	1820	1472	2725	1550	1550
奔腾B70	4800	1820	1472	2725	1550	1550
奔腾B70	4800	1820	1472	2725	1550	1550
奔腾B90	4860	1812	1472	2780	1550	1550
奔腾B90	4860	1812	1472	2780	1550	1550
奔腾B90	4860	1812	1472	2780	1550	1550
奔腾B90	4860	1812	1472	2780	1550	1550
奔腾X40	4310	1780	1680	2600	1535	1535
奔腾X40	4310	1780	1680	2600	1535	1535
奔腾X40	4310	1780	1680	2600	1535	1535
奔腾X40	4310	1780	1680	2600	1535	1535
奔腾X40	4310	1780	1680	2600	1535	1535
奔腾X40	4310	1780	1680	2600	1535	1535
奔腾X40	4310	1780	1680	2600	1535	1535
奔腾X40	4310	1780	1680	2600	1535	1535
奔腾X40	4310	1780	1680	2600	1535	1535
奔腾X80	4620	1820	1695	2675	1580	1580
奔腾X80	4620	1820	1695	2675	1580	1580
奔腾X80	4620	1820	1695	2675	1580	1580
奔腾X80	4620	1820	1695	2675	1580	1580
奔腾X80	4620	1820	1695	2675	1580	1580
奔腾X80	4620	1820	1695	2675	1580	1580
奔腾X80	4620	1820	1695	2675	1580	1580
奔腾X80	4620	1820	1695	2675	1580	1580
奔驰A级	4304	1780	1433	2699	-	-
奔驰A级	4304	1780	1433	2699	-	-
奔驰A级	4304	1780	1427	2699	-	-
奔驰A级	4355	1780	1427	2699	-	-
奔驰A级	4355	1780	1427	2699	-	-
奔驰A级	4355	1780	1427	2699	-	-
奔驰A级	4304	1780	1433	2699	-	-
奔驰A级	4304	1780	1433	2699	-	-
奔驰A级	4304	1780	1427	2699	-	-
奔驰A级	4355	1780	1427	2699	-	-
奔驰A级	4355	1780	1427	2699	-	-
奔驰A级AMG	4367	1780	1417	2699	-	-
奔驰A级AMG	4367	1780	1417	2699	-	-
奔驰B级	4398	1786	1555	2699	-	-
奔驰B级	4398	1786	1551	2699	-	-
奔驰B级	4398	1786	1551	2699	-	-
奔驰B级	4398	1786	1551	2699	-	-
奔驰B级	4398	1786	1555	2699	-	-
奔驰B级	4439	1786	1541	2699	-	-
奔驰CLA级	4645	1777	1413	2699	-	-
奔驰CLA级	4645	1777	1417	2699	-	-
奔驰CLA级	4673	1777	1417	2699	-	-
奔驰CLA级	4673	1777	1417	2699	-	-
奔驰CLA级	4673	1777	1417	2699	-	-
奔驰CLA级	4673	1777	1417	2699	-	-
奔驰CLA级AMG	4670	1777	1419	2700	1557	1561
奔驰CLA级AMG	4670	1777	1419	2700	1557	1561
奔驰CLK级	4652	1740	1413	2715	1493	1474
奔驰CLK级	4652	1740	1413	2715	1493	1474
奔驰CLK级	4652	1740	1413	2715	1493	1474
奔驰CLK级	4652	1740	1413	2715	1493	1474
奔驰CLK级	4652	1740	1413	2715	1493	1474
奔驰CLK级	4652	1740	1413	2715	1493	1474
奔驰CLS级	4956	1881	1423	2874	1594	1600
奔驰CLS级	4956	1881	1423	2874	1594	1600
奔驰CLS级	4956	1881	1423	2874	1594	1600
奔驰CLS级	4959	1881	1420	2874	1596	1600
奔驰CLS级	4959	1881	1420	2874	1596	1600
奔驰CLS级AMG	4971	1881	1411	2874	1625	1607
奔驰CLS级AMG	4971	1881	1411	2874	1625	1607
奔驰C级(进口)	4729	1810	1457	2840	1576	1536
奔驰C级(进口)	4729	1810	1462	2840	1576	1536
奔驰C级(进口)	4729	1810	1462	2840	1576	1536
奔驰C级(进口)	4729	1810	1462	2840	1576	1536
奔驰C级(进口)	4708	1810	1401	2840	1547	1520
奔驰C级(进口)	4708	1810	1413	2840	1547	1520
奔驰C级(进口)	4708	1810	1403	2840	1547	1520
奔驰C级(进口)	4708	1810	1401	2840	1547	1520
奔驰C级(进口)	4708	1810	1413	2840	1547	1520
奔驰C级(进口)	4708	1810	1403	2840	1547	1520
奔驰C级(进口)	4729	1810	1457	2840	1576	1536
奔驰C级(进口)	4729	1810	1462	2840	1576	1536
奔驰C级(进口)	4729	1810	1462	2840	1576	1536
奔驰C级(进口)	4729	1810	1462	2840	1576	1536
奔驰C级	4714	1810	1442	2840	1563	1545
奔驰C级	4714	1810	1442	2840	1563	1545
奔驰C级	4714	1810	1442	2840	1563	1545
奔驰C级	4783	1810	1442	2920	1563	1545
奔驰C级	4783	1810	1442	2920	1563	1545
奔驰C级	4783	1810	1442	2920	1563	1545
奔驰C级	4783	1810	1442	2920	1563	1545
奔驰C级	4783	1810	1442	2920	1563	1545
奔驰C级	4783	1810	1442	2920	1563	1545
奔驰C级	4783	1810	1442	2920	1563	1545
奔驰C级	4783	1810	1442	2920	1563	1545
奔驰C级	4783	1810	1442	2920	1563	1545
奔驰C级AMG	4714	1810	1431	2840	-	-
奔驰C级AMG	4756	1839	1429	2840	1609	1546
奔驰C级AMG	4756	1839	1429	2840	1609	1546
奔驰C级AMG	4756	1839	1429	2840	1609	1546
奔驰C级AMG	4750	1877	1402	2840	1636	1592
奔驰C级AMG	4750	1877	1402	2840	1636	1592
奔驰C级AMG	4750	1877	1402	2840	1636	1592
奔驰C级新能源	4771	1810	1442	2920	1563	1545
奔驰E级(进口)	4853	1860	1425	2873	1599	1591
奔驰E级(进口)	4853	1860	1432	2873	1599	1591
奔驰E级(进口)	4853	1860	1425	2873	1599	1591
奔驰E级(进口)	4746	1786	1396	2760	1538	1533
奔驰E级(进口)	4746	1786	1396	2760	1538	1533
奔驰E级	4925	1860	1470	2939	1597	1590
奔驰E级	4925	1860	1476	2939	1597	1590
奔驰E级	4925	1860	1470	2939	1597	1590
奔驰E级	5065	1860	1467	3079	1596	1600
奔驰E级	5065	1860	1467	3079	1596	1600
奔驰E级	5065	1860	1482	3079	1596	1600
奔驰E级	5065	1860	1482	3079	1596	1600
奔驰E级	5065	1860	1467	3079	1596	1600
奔驰E级	5065	1860	1467	3079	1596	1600
奔驰E级	5065	1860	1467	3079	1596	1600
奔驰E级	5065	1860	1467	3079	1596	1600
奔驰E级	5065	1860	1482	3079	1596	1600
奔驰E级	5065	1860	1482	3079	1596	1600
奔驰E级	4925	1860	1470	2939	1597	1590
奔驰E级	4925	1860	1476	2939	1597	1590
奔驰E级	4925	1860	1470	2939	1597	1590
奔驰E级	5065	1860	1467	3079	1596	1600
奔驰E级	5065	1860	1467	3079	1596	1600
奔驰E级	5065	1860	1482	3079	1596	1600
奔驰E级	5065	1860	1482	3079	1596	1600
奔驰E级	5065	1860	1467	3079	1596	1600
奔驰E级	5065	1860	1467	3079	1596	1600
奔驰E级	5065	1860	1467	3079	1596	1600
奔驰E级	5065	1860	1467	3079	1596	1600
奔驰E级	5065	1860	1482	3079	1596	1600
奔驰E级	5065	1860	1482	3079	1596	1600
奔驰E级AMG	4949	1852	1450	-	-	-
奔驰GLA AMG	4455	1804	1475	2699	-	-
奔驰GLA AMG	4455	1804	1475	2699	-	-
奔驰GLA	4449	1804	1535	2699	-	-
奔驰GLA	4449	1804	1535	2699	-	-
奔驰GLA	4449	1804	1535	2699	-	-
奔驰GLA	4449	1804	1535	2699	-	-
奔驰GLA	4449	1804	1535	2699	-	-
奔驰GLA	4449	1804	1535	2699	-	-
奔驰GLC AMG	4668	1930	1629	-	-	-
奔驰GLC AMG	4668	1930	1631	-	-	-
奔驰GLC AMG	4734	1930	1588	-	-	-
奔驰GLC AMG	4734	1930	1590	-	-	-
奔驰GLC(进口)	4734	1890	1603	2873	1618	1613
奔驰GLC(进口)	4734	1890	1603	2873	1618	1613
奔驰GLC(进口)	4734	1890	1603	2873	1618	1613
奔驰GLC	4661	1898	1664	2873	1617	1613
奔驰GLC	4661	1898	1664	2873	1617	1613
奔驰GLC	4661	1898	1664	2873	1617	1613
奔驰GLC	4661	1898	1664	2873	1617	1613
奔驰GLC	4661	1898	1664	2873	1617	1613
奔驰GLE AMG	4813	1951	1761	2915	1654	1673
奔驰GLE AMG	4891	2003	1719	2915	1665	1713
奔驰GLE AMG	4853	1965	1761	2915	-	-
奔驰GLE AMG	4853	1965	1761	2915	-	-
奔驰GLE AMG	4918	2003	1719	2915	1657	1705
奔驰GLE	4813	1951	1796	2915	1650	1669
奔驰GLE	4813	1951	1796	2915	1650	1669
奔驰GLE	4813	1951	1796	2915	1650	1669
奔驰GLE	4813	1951	1796	2915	1650	1669
奔驰GLE	4813	1951	1761	2915	1650	1669
奔驰GLE	4813	1951	1796	2915	1650	1669
奔驰GLE	4891	2003	1731	2915	1665	1713
奔驰GLE	4891	2003	1719	2915	1665	1713
奔驰GLE	4891	2003	1719	2915	1665	1713
奔驰GLE	4891	2003	1719	2915	1665	1713
奔驰GLK级	4556	1840	1689	2755	-	-
奔驰GLK级	4556	1840	1689	2755	-	-
奔驰GLK级	4556	1840	1689	2755	-	-
奔驰GLK级	4556	1840	1689	2755	-	-
奔驰GLS AMG	5162	1982	1851	3075	1677	1696
奔驰GLS AMG	5162	1982	1851	3075	1677	1696
奔驰GLS	5135	1934	1857	3075	1677	1696
奔驰GLS	5130	1934	1860	3075	1677	1696
奔驰GLS	5130	1982	1860	3075	1677	1696
奔驰GLS	5130	1982	1860	3075	1677	1696
奔驰GLS	5130	1982	1860	3075	1677	1696
奔驰GLS	5130	1954	1857	3075	1677	1696
奔驰GLS	5130	1982	1849	3075	1677	1696
奔驰GLS	5130	1982	1849	3075	1677	1696
奔驰GLS	5130	1982	1849	3075	1677	1696
奔驰GLS	5130	1982	1849	3075	1677	1696
奔驰GL级	5120	1934	1850	3075	-	-
奔驰GL级	5120	1934	1850	3075	-	-
奔驰GL级	5120	1934	1850	3075	-	-
奔驰GL级	5146	1982	1850	3075	-	-
奔驰GL级AMG	5146	1982	1850	3075	1665	1675
奔驰G级	4764	1867	1954	2850	1501	1501
奔驰G级	4764	1867	1960	2850	1501	1501
奔驰G级	4764	1867	1960	2850	1501	1501
奔驰G级	4764	1867	1960	2850	1501	1501
奔驰G级AMG	4769	1855	1938	2850	1501	1501
奔驰G级AMG	4769	1867	1938	2850	1501	1501
奔驰G级AMG	4769	1855	1938	2850	1501	1501
奔驰G级AMG	4769	1855	1938	2850	1501	1501
奔驰M级	4844	1951	1758	2915	1636	1651
奔驰M级	4844	1951	1758	2915	1636	1651
奔驰M级	4844	1926	1796	2915	1636	1651
奔驰M级	4844	1926	1796	2915	1636	1651
奔驰M级AMG	4817	1951	1762	2915	-	-
奔驰R级	5159	1922	1663	3215	1638	1636
奔驰R级	5159	1922	1663	3215	1638	1636
奔驰R级	5159	1922	1663	3215	1638	1636
奔驰SLC	4143	1817	1297	-	-	-
奔驰SLC	4143	1817	1307	-	-	-
奔驰SLC	4143	1817	1297	-	-	-
奔驰SLK级	4139	1817	1291	2430	1559	1565
奔驰SLS级AMG	4638	1939	1262	2680	-	-
奔驰SL级	4646	1877	1304	2585	-	-
奔驰SL级	4646	1877	1304	2585	-	-
奔驰S级	5259	1899	1494	3165	-	-
奔驰S级	5259	1899	1494	3165	-	-
奔驰S级	5259	1899	1497	3165	-	-
奔驰S级	5283	1905	1497	3165	-	-
奔驰S级	5283	1905	1500	3165	-	-
奔驰S级	5034	1912	1491	2945	1631	1644
奔驰S级	5031	1912	1422	2945	1631	1644
奔驰S级	5250	1899	1494	3165	1634	1632
奔驰S级	5250	1899	1494	3165	1634	1632
奔驰S级	5250	1899	1494	3165	1634	1632
奔驰S级	5280	1914	1497	3165	-	-
奔驰S级	5280	1914	1497	3165	-	-
奔驰S级AMG	5044	1913	1422	2945	1631	1645
奔驰S级AMG	5309	1914	1499	3165	-	-
奔驰S级AMG	5293	1914	1501	3165	1643	1644
奔驰S级AMG	5293	1914	1501	3165	1643	1644
奔驰S级新能源	5250	1899	1494	3164	1634	1632
奔驰V级	5140	1928	1880	3200	-	-
奔驰V级	5140	1928	1920	3200	-	-
奔驰V级	5370	1928	1920	3430	-	-
奔驰V级	5370	1928	1920	3430	-	-
奥丁	4580	1840	1820	2650	1525	1505
奥丁	4580	1840	1820	2650	1525	1505
奥丁	4580	1840	1820	2650	1525	1505
奥丁	4580	1840	1820	2650	1525	1505
奥德赛	4845	1805	1695	2900	1560	1560
奥德赛	4845	1805	1695	2900	1560	1560
奥德赛	4845	1805	1695	2900	1560	1560
奥德赛	4845	1820	1695	2900	1560	1560
奥德赛	4845	1805	1695	2900	1560	1560
奥德赛	4845	1805	1695	2900	1560	1560
奥德赛	4845	1805	1695	2900	1560	1560
奥拓	3570	1600	1470	2360	1405	1400
奥拓	3570	1600	1470	2360	1405	1400
奥拓	3570	1600	1470	2360	1405	1400
奥拓	3570	1600	1470	2360	1405	1400
奥轩G3	4560	1890	1820	2720	1580	1570
